name,area,area2,technology,qualifier,build_year,retire_year,cumulative,nom
CZ DSR reduction 2025,CZ,,DSR reduction,,2025,2025,TRUE,450.0
CZ DSR reduction 2030,CZ,,DSR reduction,,2030,2030,TRUE,680.0
CZ DSR reduction 2035,CZ,,DSR reduction,,2035,2035,TRUE,930.0
CZ DSR reduction 2040,CZ,,DSR reduction,,2040,2040,TRUE,1090.0
CZ DSR reduction 2045,CZ,,DSR reduction,,2045,2045,TRUE,1230.0
CZ DSR reduction 2050,CZ,,DSR reduction,,2050,2050,TRUE,1360.0
CZ battery large charger 2025,CZ,,battery large charger,,2025,2025,TRUE,240.0
CZ battery large charger 2030,CZ,,battery large charger,,2030,2030,TRUE,410.0
CZ battery large charger 2035,CZ,,battery large charger,,2035,2035,TRUE,570.0
CZ battery large charger 2040,CZ,,battery large charger,,2040,2040,TRUE,570.0
CZ battery large charger 2045,CZ,,battery large charger,,2045,2045,TRUE,330.0
CZ battery large charger 2050,CZ,,battery large charger,,2050,2050,TRUE,160.0
CZ battery large power 2025,CZ,,battery large power,,2025,2025,TRUE,270.0
CZ battery large power 2030,CZ,,battery large power,,2030,2030,TRUE,450.0
CZ battery large power 2035,CZ,,battery large power,,2035,2035,TRUE,630.0
CZ battery large power 2040,CZ,,battery large power,,2040,2040,TRUE,630.0
CZ battery large power 2045,CZ,,battery large power,,2045,2045,TRUE,360.0
CZ battery large power 2050,CZ,,battery large power,,2050,2050,TRUE,180.0
CZ battery large storage 2025,CZ,,battery large storage,,2025,2025,TRUE,540.0
CZ battery large storage 2030,CZ,,battery large storage,,2030,2030,TRUE,910.0
CZ battery large storage 2035,CZ,,battery large storage,,2035,2035,TRUE,1260.0
CZ battery large storage 2040,CZ,,battery large storage,,2040,2040,TRUE,1260.0
CZ battery large storage 2045,CZ,,battery large storage,,2045,2045,TRUE,720.0
CZ battery large storage 2050,CZ,,battery large storage,,2050,2050,TRUE,360.0
CZ biomass wood power 2020,CZ,,biomass wood power,,2020,2020,TRUE,840.0
CZ biomass wood power 2021,CZ,,biomass wood power,,2021,2021,TRUE,840.0
CZ biomass wood power 2022,CZ,,biomass wood power,,2022,2022,TRUE,840.0
CZ biomass wood power 2023,CZ,,biomass wood power,,2023,2023,TRUE,840.0
CZ biomass wood power 2025,CZ,,biomass wood power,,2025,2025,TRUE,1340.0
CZ biomass wood power 2030,CZ,,biomass wood power,,2030,2030,TRUE,1540.0
CZ biomass wood power 2035,CZ,,biomass wood power,,2035,2035,TRUE,1820.0
CZ biomass wood power 2040,CZ,,biomass wood power,,2040,2040,TRUE,2080.0
CZ biomass wood power 2045,CZ,,biomass wood power,,2045,2045,TRUE,1870.0
CZ biomass wood power 2050,CZ,,biomass wood power,,2050,2050,TRUE,1710.0
CZ biomass wood supply 2020,CZ,,biomass wood supply,,2020,2020,TRUE,inf
CZ biomass wood supply 2021,CZ,,biomass wood supply,,2021,2021,TRUE,inf
CZ biomass wood supply 2022,CZ,,biomass wood supply,,2022,2022,TRUE,inf
CZ biomass wood supply 2023,CZ,,biomass wood supply,,2023,2023,TRUE,inf
CZ biomass wood supply 2025,CZ,,biomass wood supply,,2025,2025,TRUE,inf
CZ biomass wood supply 2030,CZ,,biomass wood supply,,2030,2030,TRUE,inf
CZ biomass wood supply 2035,CZ,,biomass wood supply,,2035,2035,TRUE,inf
CZ biomass wood supply 2040,CZ,,biomass wood supply,,2040,2040,TRUE,inf
CZ biomass wood supply 2045,CZ,,biomass wood supply,,2045,2045,TRUE,inf
CZ biomass wood supply 2050,CZ,,biomass wood supply,,2050,2050,TRUE,inf
CZ electricity final use 2020,CZ,,electricity final use,,2020,2020,TRUE,inf
CZ electricity final use 2021,CZ,,electricity final use,,2021,2021,TRUE,inf
CZ electricity final use 2022,CZ,,electricity final use,,2022,2022,TRUE,inf
CZ electricity final use 2023,CZ,,electricity final use,,2023,2023,TRUE,inf
CZ electricity final use 2025,CZ,,electricity final use,,2025,2025,TRUE,inf
CZ electricity final use 2030,CZ,,electricity final use,,2030,2030,TRUE,inf
CZ electricity final use 2035,CZ,,electricity final use,,2035,2035,TRUE,inf
CZ electricity final use 2040,CZ,,electricity final use,,2040,2040,TRUE,inf
CZ electricity final use 2045,CZ,,electricity final use,,2045,2045,TRUE,inf
CZ electricity final use 2050,CZ,,electricity final use,,2050,2050,TRUE,inf
CZ electricity grid 2020,CZ,,electricity grid,,2020,2020,TRUE,inf
CZ electricity grid 2021,CZ,,electricity grid,,2021,2021,TRUE,inf
CZ electricity grid 2022,CZ,,electricity grid,,2022,2022,TRUE,inf
CZ electricity grid 2023,CZ,,electricity grid,,2023,2023,TRUE,inf
CZ electricity grid 2025,CZ,,electricity grid,,2025,2025,TRUE,inf
CZ electricity grid 2030,CZ,,electricity grid,,2030,2030,TRUE,inf
CZ electricity grid 2035,CZ,,electricity grid,,2035,2035,TRUE,inf
CZ electricity grid 2040,CZ,,electricity grid,,2040,2040,TRUE,inf
CZ electricity grid 2045,CZ,,electricity grid,,2045,2045,TRUE,inf
CZ electricity grid 2050,CZ,,electricity grid,,2050,2050,TRUE,inf
CZ hard coal power old 2020,CZ,,hard coal power old,,2020,2020,TRUE,1150.0
CZ hard coal power old 2021,CZ,,hard coal power old,,2021,2021,TRUE,1150.0
CZ hard coal power old 2022,CZ,,hard coal power old,,2022,2022,TRUE,1150.0
CZ hard coal power old 2023,CZ,,hard coal power old,,2023,2023,TRUE,1150.0
CZ hard coal power old 2025,CZ,,hard coal power old,,2025,2025,TRUE,140.0
CZ hard coal power old 2030,CZ,,hard coal power old,,2030,2030,TRUE,140.0
CZ hard coal supply 2020,CZ,,hard coal supply,,2020,2020,TRUE,inf
CZ hard coal supply 2021,CZ,,hard coal supply,,2021,2021,TRUE,inf
CZ hard coal supply 2022,CZ,,hard coal supply,,2022,2022,TRUE,inf
CZ hard coal supply 2023,CZ,,hard coal supply,,2023,2023,TRUE,inf
CZ hard coal supply 2025,CZ,,hard coal supply,,2025,2025,TRUE,inf
CZ hard coal supply 2030,CZ,,hard coal supply,,2030,2030,TRUE,inf
CZ hydro PSH power 2020,CZ,,hydro PSH power,,2020,2020,TRUE,1170.0
CZ hydro PSH power 2021,CZ,,hydro PSH power,,2021,2021,TRUE,1170.0
CZ hydro PSH power 2022,CZ,,hydro PSH power,,2022,2022,TRUE,1170.0
CZ hydro PSH power 2023,CZ,,hydro PSH power,,2023,2023,TRUE,1170.0
CZ hydro PSH power 2025,CZ,,hydro PSH power,,2025,2025,TRUE,1170.0
CZ hydro PSH power 2030,CZ,,hydro PSH power,,2030,2030,TRUE,1170.0
CZ hydro PSH power 2035,CZ,,hydro PSH power,,2035,2035,TRUE,1170.0
CZ hydro PSH power 2040,CZ,,hydro PSH power,,2040,2040,TRUE,1170.0
CZ hydro PSH power 2045,CZ,,hydro PSH power,,2045,2045,TRUE,1170.0
CZ hydro PSH power 2050,CZ,,hydro PSH power,,2050,2050,TRUE,1170.0
CZ hydro PSH pump 2020,CZ,,hydro PSH pump,,2020,2020,TRUE,820.0
CZ hydro PSH pump 2021,CZ,,hydro PSH pump,,2021,2021,TRUE,820.0
CZ hydro PSH pump 2022,CZ,,hydro PSH pump,,2022,2022,TRUE,820.0
CZ hydro PSH pump 2023,CZ,,hydro PSH pump,,2023,2023,TRUE,820.0
CZ hydro PSH pump 2025,CZ,,hydro PSH pump,,2025,2025,TRUE,820.0
CZ hydro PSH pump 2030,CZ,,hydro PSH pump,,2030,2030,TRUE,820.0
CZ hydro PSH pump 2035,CZ,,hydro PSH pump,,2035,2035,TRUE,820.0
CZ hydro PSH pump 2040,CZ,,hydro PSH pump,,2040,2040,TRUE,820.0
CZ hydro PSH pump 2045,CZ,,hydro PSH pump,,2045,2045,TRUE,820.0
CZ hydro PSH pump 2050,CZ,,hydro PSH pump,,2050,2050,TRUE,820.0
CZ hydro PSH storage 2020,CZ,,hydro PSH storage,,2020,2020,TRUE,9380.0
CZ hydro PSH storage 2021,CZ,,hydro PSH storage,,2021,2021,TRUE,9380.0
CZ hydro PSH storage 2022,CZ,,hydro PSH storage,,2022,2022,TRUE,9380.0
CZ hydro PSH storage 2023,CZ,,hydro PSH storage,,2023,2023,TRUE,9380.0
CZ hydro PSH storage 2025,CZ,,hydro PSH storage,,2025,2025,TRUE,9380.0
CZ hydro PSH storage 2030,CZ,,hydro PSH storage,,2030,2030,TRUE,9380.0
CZ hydro PSH storage 2035,CZ,,hydro PSH storage,,2035,2035,TRUE,9380.0
CZ hydro PSH storage 2040,CZ,,hydro PSH storage,,2040,2040,TRUE,9380.0
CZ hydro PSH storage 2045,CZ,,hydro PSH storage,,2045,2045,TRUE,9380.0
CZ hydro PSH storage 2050,CZ,,hydro PSH storage,,2050,2050,TRUE,9380.0
CZ hydro ROR 2020,CZ,,hydro ROR,,2020,2020,TRUE,1090.0
CZ hydro ROR 2021,CZ,,hydro ROR,,2021,2021,TRUE,1090.0
CZ hydro ROR 2022,CZ,,hydro ROR,,2022,2022,TRUE,1090.0
CZ hydro ROR 2023,CZ,,hydro ROR,,2023,2023,TRUE,1090.0
CZ hydro ROR 2025,CZ,,hydro ROR,,2025,2025,TRUE,1100.0
CZ hydro ROR 2030,CZ,,hydro ROR,,2030,2030,TRUE,1110.0
CZ hydro ROR 2035,CZ,,hydro ROR,,2035,2035,TRUE,1110.0
CZ hydro ROR 2040,CZ,,hydro ROR,,2040,2040,TRUE,1110.0
CZ hydro ROR 2045,CZ,,hydro ROR,,2045,2045,TRUE,1110.0
CZ hydro ROR 2050,CZ,,hydro ROR,,2050,2050,TRUE,1110.0
CZ hydrogen electrolysis 2035,CZ,,hydrogen electrolysis,,2035,2035,TRUE,2270.0
CZ hydrogen electrolysis 2040,CZ,,hydrogen electrolysis,,2040,2040,TRUE,3470.0
CZ hydrogen electrolysis 2045,CZ,,hydrogen electrolysis,,2045,2045,TRUE,3970.0
CZ hydrogen electrolysis 2050,CZ,,hydrogen electrolysis,,2050,2050,TRUE,5680.0
CZ hydrogen final use 2035,CZ,,hydrogen final use,,2035,2035,TRUE,inf
CZ hydrogen final use 2040,CZ,,hydrogen final use,,2040,2040,TRUE,inf
CZ hydrogen final use 2045,CZ,,hydrogen final use,,2045,2045,TRUE,inf
CZ hydrogen final use 2050,CZ,,hydrogen final use,,2050,2050,TRUE,inf
CZ hydrogen power peaker 2050,CZ,,hydrogen power peaker,,2050,2050,TRUE,5560.0
CZ hydrogen storage 2050,CZ,,hydrogen storage,,2050,2050,TRUE,558900.0
CZ lignite power SC 2020,CZ,,lignite power SC,,2020,2020,TRUE,1100.0
CZ lignite power SC 2021,CZ,,lignite power SC,,2021,2021,TRUE,1100.0
CZ lignite power SC 2022,CZ,,lignite power SC,,2022,2022,TRUE,1100.0
CZ lignite power SC 2023,CZ,,lignite power SC,,2023,2023,TRUE,1100.0
CZ lignite power old 2020,CZ,,lignite power old,,2020,2020,TRUE,4900.0
CZ lignite power old 2021,CZ,,lignite power old,,2021,2021,TRUE,4900.0
CZ lignite power old 2022,CZ,,lignite power old,,2022,2022,TRUE,4900.0
CZ lignite power old 2023,CZ,,lignite power old,,2023,2023,TRUE,4900.0
CZ lignite power old 2025,CZ,,lignite power old,,2025,2025,TRUE,3250.0
CZ lignite power old 2030,CZ,,lignite power old,,2030,2030,TRUE,3250.0
CZ lignite supply 2020,CZ,,lignite supply,,2020,2020,TRUE,inf
CZ lignite supply 2021,CZ,,lignite supply,,2021,2021,TRUE,inf
CZ lignite supply 2022,CZ,,lignite supply,,2022,2022,TRUE,inf
CZ lignite supply 2023,CZ,,lignite supply,,2023,2023,TRUE,inf
CZ lignite supply 2025,CZ,,lignite supply,,2025,2025,TRUE,inf
CZ lignite supply 2030,CZ,,lignite supply,,2030,2030,TRUE,inf
CZ natural gas power peaker 2020,CZ,,natural gas power peaker,,2020,2020,TRUE,1610.0
CZ natural gas power peaker 2021,CZ,,natural gas power peaker,,2021,2021,TRUE,1610.0
CZ natural gas power peaker 2022,CZ,,natural gas power peaker,,2022,2022,TRUE,1610.0
CZ natural gas power peaker 2023,CZ,,natural gas power peaker,,2023,2023,TRUE,1610.0
CZ natural gas power peaker 2025,CZ,,natural gas power peaker,,2025,2025,TRUE,6880.0
CZ natural gas power peaker 2030,CZ,,natural gas power peaker,,2030,2030,TRUE,7080.0
CZ natural gas power peaker 2035,CZ,,natural gas power peaker,,2035,2035,TRUE,11100.0
CZ natural gas power peaker 2040,CZ,,natural gas power peaker,,2040,2040,TRUE,11960.0
CZ natural gas power peaker 2045,CZ,,natural gas power peaker,,2045,2045,TRUE,11960.0
CZ natural gas power peaker 2050,CZ,,natural gas power peaker,,2050,2050,TRUE,6190.0
CZ natural gas supply 2020,CZ,,natural gas supply,,2020,2020,TRUE,inf
CZ natural gas supply 2021,CZ,,natural gas supply,,2021,2021,TRUE,inf
CZ natural gas supply 2022,CZ,,natural gas supply,,2022,2022,TRUE,inf
CZ natural gas supply 2023,CZ,,natural gas supply,,2023,2023,TRUE,inf
CZ natural gas supply 2025,CZ,,natural gas supply,,2025,2025,TRUE,inf
CZ natural gas supply 2030,CZ,,natural gas supply,,2030,2030,TRUE,inf
CZ natural gas supply 2035,CZ,,natural gas supply,,2035,2035,TRUE,inf
CZ natural gas supply 2040,CZ,,natural gas supply,,2040,2040,TRUE,inf
CZ natural gas supply 2045,CZ,,natural gas supply,,2045,2045,TRUE,inf
CZ natural gas supply 2050,CZ,,natural gas supply,,2050,2050,TRUE,inf
CZ nuclear power large 2020,CZ,,nuclear power large,,2020,2020,TRUE,3940.0
CZ nuclear power large 2021,CZ,,nuclear power large,,2021,2021,TRUE,3940.0
CZ nuclear power large 2022,CZ,,nuclear power large,,2022,2022,TRUE,3940.0
CZ nuclear power large 2023,CZ,,nuclear power large,,2023,2023,TRUE,3940.0
CZ nuclear power large 2025,CZ,,nuclear power large,,2025,2025,TRUE,3940.0
CZ nuclear power large 2030,CZ,,nuclear power large,,2030,2030,TRUE,3940.0
CZ nuclear power large 2035,CZ,,nuclear power large,,2035,2035,TRUE,3940.0
CZ nuclear power large 2040,CZ,,nuclear power large,,2040,2040,TRUE,2060.0
CZ nuclear power large 2045,CZ,,nuclear power large,,2045,2045,TRUE,2060.0
CZ nuclear power large 2050,CZ,,nuclear power large,,2050,2050,TRUE,2060.0
CZ solar PV ground 2020,CZ,,solar PV ground,,2020,2020,TRUE,2070.0
CZ solar PV ground 2021,CZ,,solar PV ground,,2021,2021,TRUE,2070.0
CZ solar PV ground 2022,CZ,,solar PV ground,,2022,2022,TRUE,2070.0
CZ solar PV ground 2023,CZ,,solar PV ground,,2023,2023,TRUE,2070.0
CZ solar PV ground 2025,CZ,,solar PV ground,,2025,2025,TRUE,3000.0
CZ solar PV ground 2030,CZ,,solar PV ground,,2030,2030,TRUE,4980.0
CZ solar PV ground 2035,CZ,,solar PV ground,,2035,2035,TRUE,5060.0
CZ solar PV ground 2040,CZ,,solar PV ground,,2040,2040,TRUE,7480.0
CZ solar PV ground 2045,CZ,,solar PV ground,,2045,2045,TRUE,7480.0
CZ solar PV ground 2050,CZ,,solar PV ground,,2050,2050,TRUE,5720.0
CZ wind onshore 2020,CZ,,wind onshore,,2020,2020,TRUE,340.0
CZ wind onshore 2021,CZ,,wind onshore,,2021,2021,TRUE,340.0
CZ wind onshore 2022,CZ,,wind onshore,,2022,2022,TRUE,340.0
CZ wind onshore 2023,CZ,,wind onshore,,2023,2023,TRUE,340.0
CZ wind onshore 2025,CZ,,wind onshore,,2025,2025,TRUE,620.0
CZ wind onshore 2030,CZ,,wind onshore,,2030,2030,TRUE,3560.0
CZ wind onshore 2035,CZ,,wind onshore,,2035,2035,TRUE,7210.0
CZ wind onshore 2040,CZ,,wind onshore,,2040,2040,TRUE,11020.0
CZ wind onshore 2045,CZ,,wind onshore,,2045,2045,TRUE,14830.0
CZ wind onshore 2050,CZ,,wind onshore,,2050,2050,TRUE,18500.0
DE DSR reduction 2025,DE,,DSR reduction,,2025,2025,TRUE,4000.0
DE DSR reduction 2030,DE,,DSR reduction,,2030,2030,TRUE,5860.0
DE DSR reduction 2035,DE,,DSR reduction,,2035,2035,TRUE,7870.0
DE DSR reduction 2040,DE,,DSR reduction,,2040,2040,TRUE,9050.0
DE DSR reduction 2045,DE,,DSR reduction,,2045,2045,TRUE,10130.0
DE DSR reduction 2050,DE,,DSR reduction,,2050,2050,TRUE,11150.0
DE battery large charger 2020,DE,,battery large charger,,2020,2020,TRUE,10.0
DE battery large charger 2021,DE,,battery large charger,,2021,2021,TRUE,10.0
DE battery large charger 2022,DE,,battery large charger,,2022,2022,TRUE,10.0
DE battery large charger 2023,DE,,battery large charger,,2023,2023,TRUE,10.0
DE battery large charger 2025,DE,,battery large charger,,2025,2025,TRUE,10.0
DE battery large charger 2030,DE,,battery large charger,,2030,2030,TRUE,3590.0
DE battery large charger 2035,DE,,battery large charger,,2035,2035,TRUE,5450.0
DE battery large charger 2040,DE,,battery large charger,,2040,2040,TRUE,5430.0
DE battery large charger 2045,DE,,battery large charger,,2045,2045,TRUE,5430.0
DE battery large charger 2050,DE,,battery large charger,,2050,2050,TRUE,1860.0
DE battery large power 2020,DE,,battery large power,,2020,2020,TRUE,20.0
DE battery large power 2021,DE,,battery large power,,2021,2021,TRUE,20.0
DE battery large power 2022,DE,,battery large power,,2022,2022,TRUE,20.0
DE battery large power 2023,DE,,battery large power,,2023,2023,TRUE,20.0
DE battery large power 2025,DE,,battery large power,,2025,2025,TRUE,20.0
DE battery large power 2030,DE,,battery large power,,2030,2030,TRUE,3990.0
DE battery large power 2035,DE,,battery large power,,2035,2035,TRUE,6050.0
DE battery large power 2040,DE,,battery large power,,2040,2040,TRUE,6040.0
DE battery large power 2045,DE,,battery large power,,2045,2045,TRUE,6040.0
DE battery large power 2050,DE,,battery large power,,2050,2050,TRUE,2060.0
DE battery large storage 2020,DE,,battery large storage,,2020,2020,TRUE,30.0
DE battery large storage 2021,DE,,battery large storage,,2021,2021,TRUE,30.0
DE battery large storage 2022,DE,,battery large storage,,2022,2022,TRUE,30.0
DE battery large storage 2023,DE,,battery large storage,,2023,2023,TRUE,30.0
DE battery large storage 2025,DE,,battery large storage,,2025,2025,TRUE,30.0
DE battery large storage 2030,DE,,battery large storage,,2030,2030,TRUE,7980.0
DE battery large storage 2035,DE,,battery large storage,,2035,2035,TRUE,12100.0
DE battery large storage 2040,DE,,battery large storage,,2040,2040,TRUE,12070.0
DE battery large storage 2045,DE,,battery large storage,,2045,2045,TRUE,12070.0
DE battery large storage 2050,DE,,battery large storage,,2050,2050,TRUE,4120.0
DE biomass wood power 2020,DE,,biomass wood power,,2020,2020,TRUE,10410.0
DE biomass wood power 2021,DE,,biomass wood power,,2021,2021,TRUE,10410.0
DE biomass wood power 2022,DE,,biomass wood power,,2022,2022,TRUE,10410.0
DE biomass wood power 2023,DE,,biomass wood power,,2023,2023,TRUE,10410.0
DE biomass wood power 2025,DE,,biomass wood power,,2025,2025,TRUE,9800.0
DE biomass wood power 2030,DE,,biomass wood power,,2030,2030,TRUE,8530.0
DE biomass wood power 2035,DE,,biomass wood power,,2035,2035,TRUE,8440.0
DE biomass wood power 2040,DE,,biomass wood power,,2040,2040,TRUE,7950.0
DE biomass wood power 2045,DE,,biomass wood power,,2045,2045,TRUE,7380.0
DE biomass wood power 2050,DE,,biomass wood power,,2050,2050,TRUE,6950.0
DE biomass wood supply 2020,DE,,biomass wood supply,,2020,2020,TRUE,inf
DE biomass wood supply 2021,DE,,biomass wood supply,,2021,2021,TRUE,inf
DE biomass wood supply 2022,DE,,biomass wood supply,,2022,2022,TRUE,inf
DE biomass wood supply 2023,DE,,biomass wood supply,,2023,2023,TRUE,inf
DE biomass wood supply 2025,DE,,biomass wood supply,,2025,2025,TRUE,inf
DE biomass wood supply 2030,DE,,biomass wood supply,,2030,2030,TRUE,inf
DE biomass wood supply 2035,DE,,biomass wood supply,,2035,2035,TRUE,inf
DE biomass wood supply 2040,DE,,biomass wood supply,,2040,2040,TRUE,inf
DE biomass wood supply 2045,DE,,biomass wood supply,,2045,2045,TRUE,inf
DE biomass wood supply 2050,DE,,biomass wood supply,,2050,2050,TRUE,inf
DE electricity final use 2020,DE,,electricity final use,,2020,2020,TRUE,inf
DE electricity final use 2021,DE,,electricity final use,,2021,2021,TRUE,inf
DE electricity final use 2022,DE,,electricity final use,,2022,2022,TRUE,inf
DE electricity final use 2023,DE,,electricity final use,,2023,2023,TRUE,inf
DE electricity final use 2025,DE,,electricity final use,,2025,2025,TRUE,inf
DE electricity final use 2030,DE,,electricity final use,,2030,2030,TRUE,inf
DE electricity final use 2035,DE,,electricity final use,,2035,2035,TRUE,inf
DE electricity final use 2040,DE,,electricity final use,,2040,2040,TRUE,inf
DE electricity final use 2045,DE,,electricity final use,,2045,2045,TRUE,inf
DE electricity final use 2050,DE,,electricity final use,,2050,2050,TRUE,inf
DE electricity grid 2020,DE,,electricity grid,,2020,2020,TRUE,inf
DE electricity grid 2021,DE,,electricity grid,,2021,2021,TRUE,inf
DE electricity grid 2022,DE,,electricity grid,,2022,2022,TRUE,inf
DE electricity grid 2023,DE,,electricity grid,,2023,2023,TRUE,inf
DE electricity grid 2025,DE,,electricity grid,,2025,2025,TRUE,inf
DE electricity grid 2030,DE,,electricity grid,,2030,2030,TRUE,inf
DE electricity grid 2035,DE,,electricity grid,,2035,2035,TRUE,inf
DE electricity grid 2040,DE,,electricity grid,,2040,2040,TRUE,inf
DE electricity grid 2045,DE,,electricity grid,,2045,2045,TRUE,inf
DE electricity grid 2050,DE,,electricity grid,,2050,2050,TRUE,inf
DE hard coal power SC 2020,DE,,hard coal power SC,,2020,2020,TRUE,6290.0
DE hard coal power SC 2021,DE,,hard coal power SC,,2021,2021,TRUE,6290.0
DE hard coal power SC 2022,DE,,hard coal power SC,,2022,2022,TRUE,6290.0
DE hard coal power SC 2023,DE,,hard coal power SC,,2023,2023,TRUE,6290.0
DE hard coal power SC 2025,DE,,hard coal power SC,,2025,2025,TRUE,3010.0
DE hard coal power SC 2030,DE,,hard coal power SC,,2030,2030,TRUE,1580.0
DE hard coal power old 2020,DE,,hard coal power old,,2020,2020,TRUE,18700.0
DE hard coal power old 2021,DE,,hard coal power old,,2021,2021,TRUE,18700.0
DE hard coal power old 2022,DE,,hard coal power old,,2022,2022,TRUE,18700.0
DE hard coal power old 2023,DE,,hard coal power old,,2023,2023,TRUE,18700.0
DE hard coal power old 2025,DE,,hard coal power old,,2025,2025,TRUE,10940.0
DE hard coal supply 2020,DE,,hard coal supply,,2020,2020,TRUE,inf
DE hard coal supply 2021,DE,,hard coal supply,,2021,2021,TRUE,inf
DE hard coal supply 2022,DE,,hard coal supply,,2022,2022,TRUE,inf
DE hard coal supply 2023,DE,,hard coal supply,,2023,2023,TRUE,inf
DE hard coal supply 2025,DE,,hard coal supply,,2025,2025,TRUE,inf
DE hard coal supply 2030,DE,,hard coal supply,,2030,2030,TRUE,inf
DE hydro PSH power 2020,DE,,hydro PSH power,,2020,2020,TRUE,6210.0
